01/05/2025 16:26:55 Training is starting...
02/05/2025 00:01:56 Epoch 259 val_loss: 2.68587279
02/05/2025 00:01:56 Epoch 259 train_e: 0.00181169
02/05/2025 00:01:56 Epoch 259 train_f: 0.02221039
02/05/2025 00:01:56 Epoch 259 train_e_rmse: 0.00181169
02/05/2025 00:01:56 Epoch 259 train_f_rmse: 0.02221039
02/05/2025 00:01:56 Epoch 259 lr-Adam: 0.00107374
02/05/2025 00:01:56 Epoch 259 val_e_rmse: 0.00102314
02/05/2025 00:01:56 Epoch 259 val_f_rmse: 0.05111123
02/05/2025 00:03:41 Epoch 260 val_loss: 2.69070315
02/05/2025 00:03:41 Epoch 260 train_e: 0.00075735
02/05/2025 00:03:41 Epoch 260 train_f: 0.02002340
02/05/2025 00:03:41 Epoch 260 train_e_rmse: 0.00075735
02/05/2025 00:03:41 Epoch 260 train_f_rmse: 0.02002340
02/05/2025 00:03:41 Epoch 260 lr-Adam: 0.00107374
02/05/2025 00:03:41 Epoch 260 val_e_rmse: 0.00148681
02/05/2025 00:03:41 Epoch 260 val_f_rmse: 0.05105125
02/05/2025 00:05:26 Epoch 261 val_loss: 2.66365576
02/05/2025 00:05:26 Epoch 261 train_e: 0.00086196
02/05/2025 00:05:26 Epoch 261 train_f: 0.02017729
02/05/2025 00:05:26 Epoch 261 train_e_rmse: 0.00086196
02/05/2025 00:05:26 Epoch 261 train_f_rmse: 0.02017729
02/05/2025 00:05:26 Epoch 261 lr-Adam: 0.00107374
02/05/2025 00:05:26 Epoch 261 val_e_rmse: 0.00180810
02/05/2025 00:05:26 Epoch 261 val_f_rmse: 0.05086161
02/05/2025 00:07:11 Epoch 262 val_loss: 2.76630974
02/05/2025 00:07:11 Epoch 262 train_e: 0.00414917
02/05/2025 00:07:11 Epoch 262 train_f: 0.02347975
02/05/2025 00:07:11 Epoch 262 train_e_rmse: 0.00414917
02/05/2025 00:07:11 Epoch 262 train_f_rmse: 0.02347975
02/05/2025 00:07:11 Epoch 262 lr-Adam: 0.00107374
02/05/2025 00:07:11 Epoch 262 val_e_rmse: 0.00242406
02/05/2025 00:07:11 Epoch 262 val_f_rmse: 0.05182664
02/05/2025 00:08:56 Epoch 263 val_loss: 2.71301627
02/05/2025 00:08:56 Epoch 263 train_e: 0.00128685
02/05/2025 00:08:56 Epoch 263 train_f: 0.02178153
02/05/2025 00:08:56 Epoch 263 train_e_rmse: 0.00128685
02/05/2025 00:08:56 Epoch 263 train_f_rmse: 0.02178153
02/05/2025 00:08:56 Epoch 263 lr-Adam: 0.00107374
02/05/2025 00:08:56 Epoch 263 val_e_rmse: 0.00117288
02/05/2025 00:08:56 Epoch 263 val_f_rmse: 0.05132857
02/05/2025 00:10:41 Epoch 264 val_loss: 2.66342282
02/05/2025 00:10:41 Epoch 264 train_e: 0.00164832
02/05/2025 00:10:41 Epoch 264 train_f: 0.02057717
02/05/2025 00:10:41 Epoch 264 train_e_rmse: 0.00164832
02/05/2025 00:10:41 Epoch 264 train_f_rmse: 0.02057717
02/05/2025 00:10:41 Epoch 264 lr-Adam: 0.00085899
02/05/2025 00:10:41 Epoch 264 val_e_rmse: 0.00088073
02/05/2025 00:10:41 Epoch 264 val_f_rmse: 0.05090239
02/05/2025 00:12:27 Epoch 265 val_loss: 2.67067623
02/05/2025 00:12:27 Epoch 265 train_e: 0.00086423
02/05/2025 00:12:27 Epoch 265 train_f: 0.02137320
02/05/2025 00:12:27 Epoch 265 train_e_rmse: 0.00086423
02/05/2025 00:12:27 Epoch 265 train_f_rmse: 0.02137320
02/05/2025 00:12:27 Epoch 265 lr-Adam: 0.00085899
02/05/2025 00:12:27 Epoch 265 val_e_rmse: 0.00167706
02/05/2025 00:12:27 Epoch 265 val_f_rmse: 0.05096934
02/05/2025 00:14:12 Epoch 266 val_loss: 2.65570235
02/05/2025 00:14:12 Epoch 266 train_e: 0.00079970
02/05/2025 00:14:12 Epoch 266 train_f: 0.02216038
02/05/2025 00:14:12 Epoch 266 train_e_rmse: 0.00079970
02/05/2025 00:14:12 Epoch 266 train_f_rmse: 0.02216038
02/05/2025 00:14:12 Epoch 266 lr-Adam: 0.00085899
02/05/2025 00:14:12 Epoch 266 val_e_rmse: 0.00137830
02/05/2025 00:14:12 Epoch 266 val_f_rmse: 0.05074602
02/05/2025 00:15:58 Epoch 267 val_loss: 2.69144702
02/05/2025 00:15:58 Epoch 267 train_e: 0.00164475
02/05/2025 00:15:58 Epoch 267 train_f: 0.02208534
02/05/2025 00:15:58 Epoch 267 train_e_rmse: 0.00164475
02/05/2025 00:15:58 Epoch 267 train_f_rmse: 0.02208534
02/05/2025 00:15:58 Epoch 267 lr-Adam: 0.00085899
02/05/2025 00:15:58 Epoch 267 val_e_rmse: 0.00155106
02/05/2025 00:15:58 Epoch 267 val_f_rmse: 0.05105689
02/05/2025 00:17:43 Epoch 268 val_loss: 2.64748359
02/05/2025 00:17:43 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 00:17:43 Epoch 268 train_e: 0.00235332
02/05/2025 00:17:43 Epoch 268 train_f: 0.02312610
02/05/2025 00:17:43 Epoch 268 train_e_rmse: 0.00235332
02/05/2025 00:17:43 Epoch 268 train_f_rmse: 0.02312610
02/05/2025 00:17:43 Epoch 268 lr-Adam: 0.00085899
02/05/2025 00:17:43 Epoch 268 val_e_rmse: 0.00103568
02/05/2025 00:17:43 Epoch 268 val_f_rmse: 0.05069581
02/05/2025 00:19:27 Epoch 269 val_loss: 2.70470548
02/05/2025 00:19:27 Epoch 269 train_e: 0.00269095
02/05/2025 00:19:27 Epoch 269 train_f: 0.02133645
02/05/2025 00:19:27 Epoch 269 train_e_rmse: 0.00269095
02/05/2025 00:19:27 Epoch 269 train_f_rmse: 0.02133645
02/05/2025 00:19:27 Epoch 269 lr-Adam: 0.00085899
02/05/2025 00:19:27 Epoch 269 val_e_rmse: 0.00247053
02/05/2025 00:19:27 Epoch 269 val_f_rmse: 0.05115741
02/05/2025 00:21:13 Epoch 270 val_loss: 2.65073037
02/05/2025 00:21:13 Epoch 270 train_e: 0.00149284
02/05/2025 00:21:13 Epoch 270 train_f: 0.02083648
02/05/2025 00:21:13 Epoch 270 train_e_rmse: 0.00149284
02/05/2025 00:21:13 Epoch 270 train_f_rmse: 0.02083648
02/05/2025 00:21:13 Epoch 270 lr-Adam: 0.00085899
02/05/2025 00:21:13 Epoch 270 val_e_rmse: 0.00097507
02/05/2025 00:21:13 Epoch 270 val_f_rmse: 0.05070342
02/05/2025 00:22:57 Epoch 271 val_loss: 2.67154908
02/05/2025 00:22:57 Epoch 271 train_e: 0.00419395
02/05/2025 00:22:57 Epoch 271 train_f: 0.02287332
02/05/2025 00:22:57 Epoch 271 train_e_rmse: 0.00419395
02/05/2025 00:22:57 Epoch 271 train_f_rmse: 0.02287332
02/05/2025 00:22:57 Epoch 271 lr-Adam: 0.00085899
02/05/2025 00:22:57 Epoch 271 val_e_rmse: 0.00292301
02/05/2025 00:22:57 Epoch 271 val_f_rmse: 0.05078655
02/05/2025 00:24:43 Epoch 272 val_loss: 2.67617011
02/05/2025 00:24:43 Epoch 272 train_e: 0.00263419
02/05/2025 00:24:43 Epoch 272 train_f: 0.02175053
02/05/2025 00:24:43 Epoch 272 train_e_rmse: 0.00263419
02/05/2025 00:24:43 Epoch 272 train_f_rmse: 0.02175053
02/05/2025 00:24:43 Epoch 272 lr-Adam: 0.00085899
02/05/2025 00:24:43 Epoch 272 val_e_rmse: 0.00097256
02/05/2025 00:24:43 Epoch 272 val_f_rmse: 0.05103601
02/05/2025 00:26:28 Epoch 273 val_loss: 2.62278128
02/05/2025 00:26:28 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 00:26:28 Epoch 273 train_e: 0.00373104
02/05/2025 00:26:28 Epoch 273 train_f: 0.02311569
02/05/2025 00:26:28 Epoch 273 train_e_rmse: 0.00373104
02/05/2025 00:26:28 Epoch 273 train_f_rmse: 0.02311569
02/05/2025 00:26:28 Epoch 273 lr-Adam: 0.00085899
02/05/2025 00:26:28 Epoch 273 val_e_rmse: 0.00219576
02/05/2025 00:26:28 Epoch 273 val_f_rmse: 0.05038134
02/05/2025 00:28:13 Epoch 274 val_loss: 2.64906144
02/05/2025 00:28:13 Epoch 274 train_e: 0.00248317
02/05/2025 00:28:13 Epoch 274 train_f: 0.02155809
02/05/2025 00:28:13 Epoch 274 train_e_rmse: 0.00248317
02/05/2025 00:28:13 Epoch 274 train_f_rmse: 0.02155809
02/05/2025 00:28:13 Epoch 274 lr-Adam: 0.00085899
02/05/2025 00:28:13 Epoch 274 val_e_rmse: 0.00096851
02/05/2025 00:28:13 Epoch 274 val_f_rmse: 0.05070983
02/05/2025 00:29:59 Epoch 275 val_loss: 2.68379593
02/05/2025 00:29:59 Epoch 275 train_e: 0.00057721
02/05/2025 00:29:59 Epoch 275 train_f: 0.02184684
02/05/2025 00:29:59 Epoch 275 train_e_rmse: 0.00057721
02/05/2025 00:29:59 Epoch 275 train_f_rmse: 0.02184684
02/05/2025 00:29:59 Epoch 275 lr-Adam: 0.00085899
02/05/2025 00:29:59 Epoch 275 val_e_rmse: 0.00237466
02/05/2025 00:29:59 Epoch 275 val_f_rmse: 0.05097422
02/05/2025 00:31:44 Epoch 276 val_loss: 2.66922617
02/05/2025 00:31:44 Epoch 276 train_e: 0.00528474
02/05/2025 00:31:44 Epoch 276 train_f: 0.02073370
02/05/2025 00:31:44 Epoch 276 train_e_rmse: 0.00528474
02/05/2025 00:31:44 Epoch 276 train_f_rmse: 0.02073370
02/05/2025 00:31:44 Epoch 276 lr-Adam: 0.00085899
02/05/2025 00:31:44 Epoch 276 val_e_rmse: 0.00260148
02/05/2025 00:31:44 Epoch 276 val_f_rmse: 0.05081315
02/05/2025 00:33:30 Epoch 277 val_loss: 2.67114830
02/05/2025 00:33:30 Epoch 277 train_e: 0.00118038
02/05/2025 00:33:30 Epoch 277 train_f: 0.02125046
02/05/2025 00:33:30 Epoch 277 train_e_rmse: 0.00118038
02/05/2025 00:33:30 Epoch 277 train_f_rmse: 0.02125046
02/05/2025 00:33:30 Epoch 277 lr-Adam: 0.00085899
02/05/2025 00:33:30 Epoch 277 val_e_rmse: 0.00255637
02/05/2025 00:33:30 Epoch 277 val_f_rmse: 0.05083747
02/05/2025 00:35:14 Epoch 278 val_loss: 2.71542478
02/05/2025 00:35:14 Epoch 278 train_e: 0.00270919
02/05/2025 00:35:14 Epoch 278 train_f: 0.02089077
02/05/2025 00:35:14 Epoch 278 train_e_rmse: 0.00270919
02/05/2025 00:35:14 Epoch 278 train_f_rmse: 0.02089077
02/05/2025 00:35:14 Epoch 278 lr-Adam: 0.00085899
02/05/2025 00:35:14 Epoch 278 val_e_rmse: 0.00371978
02/05/2025 00:35:14 Epoch 278 val_f_rmse: 0.05113548
02/05/2025 00:37:00 Epoch 279 val_loss: 2.64609456
02/05/2025 00:37:00 Epoch 279 train_e: 0.00156170
02/05/2025 00:37:00 Epoch 279 train_f: 0.02163001
02/05/2025 00:37:00 Epoch 279 train_e_rmse: 0.00156170
02/05/2025 00:37:00 Epoch 279 train_f_rmse: 0.02163001
02/05/2025 00:37:00 Epoch 279 lr-Adam: 0.00085899
02/05/2025 00:37:00 Epoch 279 val_e_rmse: 0.00097133
02/05/2025 00:37:00 Epoch 279 val_f_rmse: 0.05066564
02/05/2025 00:38:45 Epoch 280 val_loss: 2.67504430
02/05/2025 00:38:45 Epoch 280 train_e: 0.00187315
02/05/2025 00:38:45 Epoch 280 train_f: 0.02197395
02/05/2025 00:38:45 Epoch 280 train_e_rmse: 0.00187315
02/05/2025 00:38:45 Epoch 280 train_f_rmse: 0.02197395
02/05/2025 00:38:45 Epoch 280 lr-Adam: 0.00085899
02/05/2025 00:38:45 Epoch 280 val_e_rmse: 0.00223250
02/05/2025 00:38:45 Epoch 280 val_f_rmse: 0.05088538
02/05/2025 00:40:30 Epoch 281 val_loss: 2.64539075
02/05/2025 00:40:30 Epoch 281 train_e: 0.00184586
02/05/2025 00:40:30 Epoch 281 train_f: 0.02269162
02/05/2025 00:40:30 Epoch 281 train_e_rmse: 0.00184586
02/05/2025 00:40:30 Epoch 281 train_f_rmse: 0.02269162
02/05/2025 00:40:30 Epoch 281 lr-Adam: 0.00085899
02/05/2025 00:40:30 Epoch 281 val_e_rmse: 0.00093252
02/05/2025 00:40:30 Epoch 281 val_f_rmse: 0.05073635
02/05/2025 00:42:15 Epoch 282 val_loss: 2.63071132
02/05/2025 00:42:15 Epoch 282 train_e: 0.00099266
02/05/2025 00:42:15 Epoch 282 train_f: 0.01965009
02/05/2025 00:42:15 Epoch 282 train_e_rmse: 0.00099266
02/05/2025 00:42:15 Epoch 282 train_f_rmse: 0.01965009
02/05/2025 00:42:15 Epoch 282 lr-Adam: 0.00085899
02/05/2025 00:42:15 Epoch 282 val_e_rmse: 0.00095539
02/05/2025 00:42:15 Epoch 282 val_f_rmse: 0.05055535
02/05/2025 00:44:00 Epoch 283 val_loss: 2.74272633
02/05/2025 00:44:00 Epoch 283 train_e: 0.00018578
02/05/2025 00:44:00 Epoch 283 train_f: 0.02349050
02/05/2025 00:44:00 Epoch 283 train_e_rmse: 0.00018578
02/05/2025 00:44:00 Epoch 283 train_f_rmse: 0.02349050
02/05/2025 00:44:00 Epoch 283 lr-Adam: 0.00085899
02/05/2025 00:44:00 Epoch 283 val_e_rmse: 0.00292077
02/05/2025 00:44:00 Epoch 283 val_f_rmse: 0.05149865
02/05/2025 00:45:46 Epoch 284 val_loss: 2.65870881
02/05/2025 00:45:46 Epoch 284 train_e: 0.00379913
02/05/2025 00:45:46 Epoch 284 train_f: 0.02138561
02/05/2025 00:45:46 Epoch 284 train_e_rmse: 0.00379913
02/05/2025 00:45:46 Epoch 284 train_f_rmse: 0.02138561
02/05/2025 00:45:46 Epoch 284 lr-Adam: 0.00085899
02/05/2025 00:45:46 Epoch 284 val_e_rmse: 0.00095018
02/05/2025 00:45:46 Epoch 284 val_f_rmse: 0.05085343
02/05/2025 00:47:32 Epoch 285 val_loss: 2.67014360
02/05/2025 00:47:32 Epoch 285 train_e: 0.00070258
02/05/2025 00:47:32 Epoch 285 train_f: 0.02233929
02/05/2025 00:47:32 Epoch 285 train_e_rmse: 0.00070258
02/05/2025 00:47:32 Epoch 285 train_f_rmse: 0.02233929
02/05/2025 00:47:32 Epoch 285 lr-Adam: 0.00068719
02/05/2025 00:47:32 Epoch 285 val_e_rmse: 0.00106858
02/05/2025 00:47:32 Epoch 285 val_f_rmse: 0.05095967
02/05/2025 00:49:17 Epoch 286 val_loss: 2.67256093
02/05/2025 00:49:17 Epoch 286 train_e: 0.00138621
02/05/2025 00:49:17 Epoch 286 train_f: 0.02077533
02/05/2025 00:49:17 Epoch 286 train_e_rmse: 0.00138621
02/05/2025 00:49:17 Epoch 286 train_f_rmse: 0.02077533
02/05/2025 00:49:17 Epoch 286 lr-Adam: 0.00068719
02/05/2025 00:49:17 Epoch 286 val_e_rmse: 0.00148564
02/05/2025 00:49:17 Epoch 286 val_f_rmse: 0.05089618
02/05/2025 00:51:02 Epoch 287 val_loss: 2.64147305
02/05/2025 00:51:02 Epoch 287 train_e: 0.00178090
02/05/2025 00:51:02 Epoch 287 train_f: 0.02083217
02/05/2025 00:51:02 Epoch 287 train_e_rmse: 0.00178090
02/05/2025 00:51:02 Epoch 287 train_f_rmse: 0.02083217
02/05/2025 00:51:02 Epoch 287 lr-Adam: 0.00068719
02/05/2025 00:51:02 Epoch 287 val_e_rmse: 0.00124477
02/05/2025 00:51:02 Epoch 287 val_f_rmse: 0.05063609
02/05/2025 00:52:48 Epoch 288 val_loss: 2.62617135
02/05/2025 00:52:48 Epoch 288 train_e: 0.00293770
02/05/2025 00:52:48 Epoch 288 train_f: 0.01991244
02/05/2025 00:52:48 Epoch 288 train_e_rmse: 0.00293770
02/05/2025 00:52:48 Epoch 288 train_f_rmse: 0.01991244
02/05/2025 00:52:48 Epoch 288 lr-Adam: 0.00068719
02/05/2025 00:52:48 Epoch 288 val_e_rmse: 0.00217630
02/05/2025 00:52:48 Epoch 288 val_f_rmse: 0.05042137
02/05/2025 00:54:33 Epoch 289 val_loss: 2.61719871
02/05/2025 00:54:33 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 00:54:33 Epoch 289 train_e: 0.00248610
02/05/2025 00:54:33 Epoch 289 train_f: 0.01912095
02/05/2025 00:54:33 Epoch 289 train_e_rmse: 0.00248610
02/05/2025 00:54:33 Epoch 289 train_f_rmse: 0.01912095
02/05/2025 00:54:33 Epoch 289 lr-Adam: 0.00068719
02/05/2025 00:54:33 Epoch 289 val_e_rmse: 0.00121741
02/05/2025 00:54:33 Epoch 289 val_f_rmse: 0.05041487
02/05/2025 00:56:19 Epoch 290 val_loss: 2.60848975
02/05/2025 00:56:19 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 00:56:19 Epoch 290 train_e: 0.00083556
02/05/2025 00:56:19 Epoch 290 train_f: 0.01977612
02/05/2025 00:56:19 Epoch 290 train_e_rmse: 0.00083556
02/05/2025 00:56:19 Epoch 290 train_f_rmse: 0.01977612
02/05/2025 00:56:19 Epoch 290 lr-Adam: 0.00068719
02/05/2025 00:56:19 Epoch 290 val_e_rmse: 0.00147000
02/05/2025 00:56:19 Epoch 290 val_f_rmse: 0.05025700
02/05/2025 00:58:04 Epoch 291 val_loss: 2.64864111
02/05/2025 00:58:04 Epoch 291 train_e: 0.00250151
02/05/2025 00:58:04 Epoch 291 train_f: 0.02131209
02/05/2025 00:58:04 Epoch 291 train_e_rmse: 0.00250151
02/05/2025 00:58:04 Epoch 291 train_f_rmse: 0.02131209
02/05/2025 00:58:04 Epoch 291 lr-Adam: 0.00068719
02/05/2025 00:58:04 Epoch 291 val_e_rmse: 0.00274916
02/05/2025 00:58:04 Epoch 291 val_f_rmse: 0.05062276
02/05/2025 00:59:50 Epoch 292 val_loss: 2.62633204
02/05/2025 00:59:50 Epoch 292 train_e: 0.00137681
02/05/2025 00:59:50 Epoch 292 train_f: 0.02052994
02/05/2025 00:59:50 Epoch 292 train_e_rmse: 0.00137681
02/05/2025 00:59:50 Epoch 292 train_f_rmse: 0.02052994
02/05/2025 00:59:50 Epoch 292 lr-Adam: 0.00068719
02/05/2025 00:59:50 Epoch 292 val_e_rmse: 0.00219975
02/05/2025 00:59:50 Epoch 292 val_f_rmse: 0.05040639
02/05/2025 01:01:35 Epoch 293 val_loss: 2.59333396
02/05/2025 01:01:35 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 01:01:35 Epoch 293 train_e: 0.00093829
02/05/2025 01:01:35 Epoch 293 train_f: 0.02073858
02/05/2025 01:01:35 Epoch 293 train_e_rmse: 0.00093829
02/05/2025 01:01:35 Epoch 293 train_f_rmse: 0.02073858
02/05/2025 01:01:35 Epoch 293 lr-Adam: 0.00068719
02/05/2025 01:01:35 Epoch 293 val_e_rmse: 0.00092971
02/05/2025 01:01:35 Epoch 293 val_f_rmse: 0.05016109
02/05/2025 01:03:20 Epoch 294 val_loss: 2.65631580
02/05/2025 01:03:20 Epoch 294 train_e: 0.00042444
02/05/2025 01:03:20 Epoch 294 train_f: 0.02070008
02/05/2025 01:03:20 Epoch 294 train_e_rmse: 0.00042444
02/05/2025 01:03:20 Epoch 294 train_f_rmse: 0.02070008
02/05/2025 01:03:20 Epoch 294 lr-Adam: 0.00068719
02/05/2025 01:03:20 Epoch 294 val_e_rmse: 0.00149597
02/05/2025 01:03:20 Epoch 294 val_f_rmse: 0.05076167
02/05/2025 01:05:05 Epoch 295 val_loss: 2.62022209
02/05/2025 01:05:05 Epoch 295 train_e: 0.00115485
02/05/2025 01:05:05 Epoch 295 train_f: 0.01798991
02/05/2025 01:05:05 Epoch 295 train_e_rmse: 0.00115485
02/05/2025 01:05:05 Epoch 295 train_f_rmse: 0.01798991
02/05/2025 01:05:05 Epoch 295 lr-Adam: 0.00068719
02/05/2025 01:05:05 Epoch 295 val_e_rmse: 0.00197379
02/05/2025 01:05:05 Epoch 295 val_f_rmse: 0.05037885
02/05/2025 01:06:50 Epoch 296 val_loss: 2.62405396
02/05/2025 01:06:50 Epoch 296 train_e: 0.00142437
02/05/2025 01:06:50 Epoch 296 train_f: 0.01911400
02/05/2025 01:06:50 Epoch 296 train_e_rmse: 0.00142437
02/05/2025 01:06:50 Epoch 296 train_f_rmse: 0.01911400
02/05/2025 01:06:50 Epoch 296 lr-Adam: 0.00068719
02/05/2025 01:06:50 Epoch 296 val_e_rmse: 0.00144136
02/05/2025 01:06:50 Epoch 296 val_f_rmse: 0.05049432
02/05/2025 01:08:35 Epoch 297 val_loss: 2.64028692
02/05/2025 01:08:35 Epoch 297 train_e: 0.00047617
02/05/2025 01:08:35 Epoch 297 train_f: 0.01955754
02/05/2025 01:08:35 Epoch 297 train_e_rmse: 0.00047617
02/05/2025 01:08:35 Epoch 297 train_f_rmse: 0.01955754
02/05/2025 01:08:35 Epoch 297 lr-Adam: 0.00068719
02/05/2025 01:08:35 Epoch 297 val_e_rmse: 0.00149511
02/05/2025 01:08:35 Epoch 297 val_f_rmse: 0.05063764
02/05/2025 01:10:21 Epoch 298 val_loss: 2.70635033
02/05/2025 01:10:21 Epoch 298 train_e: 0.00509124
02/05/2025 01:10:21 Epoch 298 train_f: 0.02027613
02/05/2025 01:10:21 Epoch 298 train_e_rmse: 0.00509124
02/05/2025 01:10:21 Epoch 298 train_f_rmse: 0.02027613
02/05/2025 01:10:21 Epoch 298 lr-Adam: 0.00068719
02/05/2025 01:10:21 Epoch 298 val_e_rmse: 0.00463983
02/05/2025 01:10:21 Epoch 298 val_f_rmse: 0.05083776
02/05/2025 01:12:06 Epoch 299 val_loss: 2.66209888
02/05/2025 01:12:06 Epoch 299 train_e: 0.00098072
02/05/2025 01:12:06 Epoch 299 train_f: 0.01969863
02/05/2025 01:12:06 Epoch 299 train_e_rmse: 0.00098072
02/05/2025 01:12:06 Epoch 299 train_f_rmse: 0.01969863
02/05/2025 01:12:06 Epoch 299 lr-Adam: 0.00068719
02/05/2025 01:12:06 Epoch 299 val_e_rmse: 0.00238481
02/05/2025 01:12:06 Epoch 299 val_f_rmse: 0.05075415
02/05/2025 01:13:51 Epoch 300 val_loss: 2.62708497
02/05/2025 01:13:51 Epoch 300 train_e: 0.00195427
02/05/2025 01:13:51 Epoch 300 train_f: 0.01990377
02/05/2025 01:13:51 Epoch 300 train_e_rmse: 0.00195427
02/05/2025 01:13:51 Epoch 300 train_f_rmse: 0.01990377
02/05/2025 01:13:51 Epoch 300 lr-Adam: 0.00068719
02/05/2025 01:13:51 Epoch 300 val_e_rmse: 0.00095465
02/05/2025 01:13:51 Epoch 300 val_f_rmse: 0.05049735
02/05/2025 01:15:37 Epoch 301 val_loss: 2.59712434
02/05/2025 01:15:37 Epoch 301 train_e: 0.00065098
02/05/2025 01:15:37 Epoch 301 train_f: 0.01968021
02/05/2025 01:15:37 Epoch 301 train_e_rmse: 0.00065098
02/05/2025 01:15:37 Epoch 301 train_f_rmse: 0.01968021
02/05/2025 01:15:37 Epoch 301 lr-Adam: 0.00068719
02/05/2025 01:15:37 Epoch 301 val_e_rmse: 0.00100055
02/05/2025 01:15:37 Epoch 301 val_f_rmse: 0.05019750
02/05/2025 01:17:22 Epoch 302 val_loss: 2.63691306
02/05/2025 01:17:22 Epoch 302 train_e: 0.00138644
02/05/2025 01:17:22 Epoch 302 train_f: 0.01979429
02/05/2025 01:17:22 Epoch 302 train_e_rmse: 0.00138644
02/05/2025 01:17:22 Epoch 302 train_f_rmse: 0.01979429
02/05/2025 01:17:22 Epoch 302 lr-Adam: 0.00068719
02/05/2025 01:17:22 Epoch 302 val_e_rmse: 0.00096871
02/05/2025 01:17:22 Epoch 302 val_f_rmse: 0.05058987
02/05/2025 01:19:07 Epoch 303 val_loss: 2.63081861
02/05/2025 01:19:07 Epoch 303 train_e: 0.00057678
02/05/2025 01:19:07 Epoch 303 train_f: 0.01961438
02/05/2025 01:19:07 Epoch 303 train_e_rmse: 0.00057678
02/05/2025 01:19:07 Epoch 303 train_f_rmse: 0.01961438
02/05/2025 01:19:07 Epoch 303 lr-Adam: 0.00068719
02/05/2025 01:19:07 Epoch 303 val_e_rmse: 0.00196373
02/05/2025 01:19:07 Epoch 303 val_f_rmse: 0.05041444
02/05/2025 01:20:53 Epoch 304 val_loss: 2.61002111
02/05/2025 01:20:53 Epoch 304 train_e: 0.00142779
02/05/2025 01:20:53 Epoch 304 train_f: 0.01890734
02/05/2025 01:20:53 Epoch 304 train_e_rmse: 0.00142779
02/05/2025 01:20:53 Epoch 304 train_f_rmse: 0.01890734
02/05/2025 01:20:53 Epoch 304 lr-Adam: 0.00068719
02/05/2025 01:20:53 Epoch 304 val_e_rmse: 0.00267552
02/05/2025 01:20:53 Epoch 304 val_f_rmse: 0.05023111
02/05/2025 01:22:38 Epoch 305 val_loss: 2.62122393
02/05/2025 01:22:38 Epoch 305 train_e: 0.00051275
02/05/2025 01:22:38 Epoch 305 train_f: 0.01944349
02/05/2025 01:22:38 Epoch 305 train_e_rmse: 0.00051275
02/05/2025 01:22:38 Epoch 305 train_f_rmse: 0.01944349
02/05/2025 01:22:38 Epoch 305 lr-Adam: 0.00054976
02/05/2025 01:22:38 Epoch 305 val_e_rmse: 0.00122746
02/05/2025 01:22:38 Epoch 305 val_f_rmse: 0.05044878
02/05/2025 01:24:24 Epoch 306 val_loss: 2.59240079
02/05/2025 01:24:24 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 01:24:24 Epoch 306 train_e: 0.00175319
02/05/2025 01:24:24 Epoch 306 train_f: 0.02146101
02/05/2025 01:24:24 Epoch 306 train_e_rmse: 0.00175319
02/05/2025 01:24:24 Epoch 306 train_f_rmse: 0.02146101
02/05/2025 01:24:24 Epoch 306 lr-Adam: 0.00054976
02/05/2025 01:24:24 Epoch 306 val_e_rmse: 0.00259814
02/05/2025 01:24:24 Epoch 306 val_f_rmse: 0.05005021
02/05/2025 01:26:09 Epoch 307 val_loss: 2.58645701
02/05/2025 01:26:09 Best validation loss achieved, saving state_dict of model to lightning_logs/cutoff_4.020250501_162620_cace_dipep_c4_dipolar/best_model_state.pth...
02/05/2025 01:26:09 Epoch 307 train_e: 0.00308902
02/05/2025 01:26:09 Epoch 307 train_f: 0.02038413
02/05/2025 01:26:09 Epoch 307 train_e_rmse: 0.00308902
02/05/2025 01:26:09 Epoch 307 train_f_rmse: 0.02038413
02/05/2025 01:26:09 Epoch 307 lr-Adam: 0.00054976
02/05/2025 01:26:09 Epoch 307 val_e_rmse: 0.00231700
02/05/2025 01:26:09 Epoch 307 val_f_rmse: 0.05004777
02/05/2025 01:27:55 Epoch 308 val_loss: 2.61720967
02/05/2025 01:27:55 Epoch 308 train_e: 0.00052956
02/05/2025 01:27:55 Epoch 308 train_f: 0.01972557
02/05/2025 01:27:55 Epoch 308 train_e_rmse: 0.00052956
02/05/2025 01:27:55 Epoch 308 train_f_rmse: 0.01972557
02/05/2025 01:27:55 Epoch 308 lr-Adam: 0.00054976
02/05/2025 01:27:55 Epoch 308 val_e_rmse: 0.00100290
02/05/2025 01:27:55 Epoch 308 val_f_rmse: 0.05040881
02/05/2025 01:29:40 Epoch 309 val_loss: 2.64858937
